record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
5537,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件55_圖表摘要55_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.963380Z,2026-07-24T17:43:46.426611Z,2117,text/html,file_00000000a7e881f689b10f0755efad7d,libfile_451b89aeeaac8191a7ac475999361937,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件55_圖表摘要55_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5538,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件57_指數條57_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.966229Z,2026-07-24T17:43:45.549942Z,2110,text/plain,file_00000000357881f6abdb5c3cfef01eb4,libfile_90a4cd07788081918eac41bc5278bf65,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件57_指數條57_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5539,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件50_匯率摘要50_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.968979Z,2026-07-24T17:43:46.502840Z,2101,text/html,file_00000000787081f6994160c3939196b4,libfile_e6b3d89d777081918a4ff07ded180dd4,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件50_匯率摘要50_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5540,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件56_版面摘要56_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.972626Z,2026-07-24T17:43:46.227214Z,1469,text/plain,file_000000008cac81f6ac709ce685d1f608,libfile_df9af4396f808191b44c5460624f1fd6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件56_版面摘要56_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5541,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件56_版面摘要56_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.975142Z,2026-07-24T17:43:46.956564Z,1469,text/html,file_00000000eb6481f6b02b86de80dab7ed,libfile_2bc6c52d1cc08191b2adf7dc1b14661a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件56_版面摘要56_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5542,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件52_新聞摘要52_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.993694Z,2026-07-24T17:43:46.071261Z,1495,text/html,file_000000004af881f6ae8a9c87e3d49b2b,libfile_c1ed25f7483c8191a4ec3b783b060649,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件52_新聞摘要52_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5543,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件53_狀態摘要53_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.997982Z,2026-07-24T17:43:46.105447Z,1527,text/html,file_0000000039f881f6a80a8c4cff16d14b,libfile_d499345c13208191af16eb70098ed670,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件53_狀態摘要53_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5544,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件52_新聞摘要52_20260114-234823_TPE_v01.txt,2026-07-24T17:43:44.089337Z,2026-07-24T17:43:45.453778Z,1495,text/plain,file_0000000048d881f692586e36520e6507,libfile_a6649438a598819198d148a812b2c83c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件52_新聞摘要52_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5545,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件68_新聞卡片68_20260114-234823_TPE_v01.txt,2026-07-24T17:43:46.961475Z,2026-07-24T17:43:49.252463Z,1495,text/plain,file_00000000f43c81f68966d63d55f7dab3,libfile_82a9d95d2688819180ed8a0e0c5fb200,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件68_新聞卡片68_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5546,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件61_狀態條61_20260114-234823_TPE_v01.txt,2026-07-24T17:43:46.964748Z,2026-07-24T17:43:49.034521Z,1521,text/plain,file_0000000029b881f6b402258793763ddf,libfile_ec0e7354ccf88191a0b2a6d084fa6e4d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件61_狀態條61_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5547,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件68_新聞卡片68_20260114-234823_TPE_v01.html,2026-07-24T17:43:46.967109Z,2026-07-24T17:43:49.025912Z,1495,text/html,file_00000000f52881f6a0583245f28d217f,libfile_03ea72c3841c8191a2b7cd334185693d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件68_新聞卡片68_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5548,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件69_狀態卡片69_20260114-234823_TPE_v01.html,2026-07-24T17:43:46.983507Z,2026-07-24T17:43:48.905409Z,1527,text/html,file_00000000ab6881f6b7450d758dd51aae,libfile_c646133ebbb88191961bbd8b2c924de9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件69_狀態卡片69_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5549,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件67_警示卡片67_20260114-234823_TPE_v01.html,2026-07-24T17:43:46.986501Z,2026-07-24T17:43:49.319323Z,1526,text/html,file_00000000267081f6a8a16e48e1f86631,libfile_7ae63ca2853c81918c80bf237e8aefde,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件67_警示卡片67_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5550,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件63_圖表條63_20260114-234823_TPE_v01.html,2026-07-24T17:43:46.993627Z,2026-07-24T17:43:48.883031Z,2111,text/html,file_000000006ef081f6bb5f4248fd038f09,libfile_d56d6bd2c8e48191896b8f0fd2573cde,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件63_圖表條63_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5551,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件60_新聞條60_20260114-234823_TPE_v01.html,2026-07-24T17:43:46.996605Z,2026-07-24T17:43:48.348247Z,1488,text/html,file_0000000062c481f6821c94a87b90d029,libfile_e5236ed616408191bbd9fd926eef37b8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件60_新聞條60_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5552,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件59_警示條59_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.004130Z,2026-07-24T17:43:49.070190Z,1520,text/plain,file_0000000018c881f6851194c699e2d415,libfile_5c3ec0de4c508191b9c87b73befa7851,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件59_警示條59_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5553,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件62_控制條62_20260114-234823_TPE_v01.html,2026-07-24T17:43:47.006435Z,2026-07-24T17:43:49.439186Z,1464,text/html,file_00000000607081f69b11ebf620647af8,libfile_42b95b2c87788191bf43304680487751,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件62_控制條62_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5554,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件65_指數卡片65_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.009337Z,2026-07-24T17:43:48.641839Z,2116,text/plain,file_00000000e49c81f6904d86473a40d5c8,libfile_b6ad4b0152f08191b3e9e7ebc8dd180f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件65_指數卡片65_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5555,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件66_匯率卡片66_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.023704Z,2026-07-24T17:43:49.137710Z,2102,text/plain,file_000000009e7481f6aaf66a4d47f492f0,libfile_4b9f26db653c81918d4b33b53a4b3f2e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件66_匯率卡片66_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5556,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件64_版面條64_20260114-234823_TPE_v01.html,2026-07-24T17:43:47.027048Z,2026-07-24T17:43:48.455263Z,1463,text/html,file_00000000ee5881f6b60ebe6a7c32e8e4,libfile_81721c3ed1988191808388bfa1bd55bf,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件64_版面條64_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5557,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件62_控制條62_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.034418Z,2026-07-24T17:43:48.586702Z,1464,text/plain,file_0000000095b881f68492185882520d69,libfile_7deb1e79443481918daa514561dc4afb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件62_控制條62_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5558,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件66_匯率卡片66_20260114-234823_TPE_v01.html,2026-07-24T17:43:47.037449Z,2026-07-24T17:43:49.236392Z,2102,text/html,file_000000005a5c81f69d2ff7aeb3e5ab2f,libfile_6b90bfea228c819187ea37ea4ff26d35,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件66_匯率卡片66_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5559,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件60_新聞條60_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.050907Z,2026-07-24T17:43:48.899466Z,1488,text/plain,file_00000000588481f68e756d24e4e166e4,libfile_9f883bf1fb048191a28fc35f20a15e0a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件60_新聞條60_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5560,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件63_圖表條63_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.054167Z,2026-07-24T17:43:49.133112Z,2111,text/plain,file_00000000e7e481f68ed2d34ff4e840a1,libfile_04f303fe04fc819198b547c278088078,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件63_圖表條63_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5561,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件64_版面條64_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.070397Z,2026-07-24T17:43:48.914702Z,1463,text/plain,file_00000000ee4081f684e7620cee9fbe98,libfile_90057d909914819182582cbdb3106988,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件64_版面條64_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5562,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件61_狀態條61_20260114-234823_TPE_v01.html,2026-07-24T17:43:47.107214Z,2026-07-24T17:43:50.035098Z,1521,text/html,file_0000000051c881f69291b864edf32a9a,libfile_19bf402c22b08191aa5b3007830da4fb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件61_狀態條61_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5563,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件65_指數卡片65_20260114-234823_TPE_v01.html,2026-07-24T17:43:47.109963Z,2026-07-24T17:43:49.323407Z,2116,text/html,file_000000006df481f684246153b78cdb9c,libfile_1afaa552c810819187cdb74bd0007d09,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件65_指數卡片65_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5564,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件67_警示卡片67_20260114-234823_TPE_v01.txt,2026-07-24T17:43:47.151102Z,2026-07-24T17:43:49.024572Z,1526,text/plain,file_00000000d42c81f68bdd755763cc0289,libfile_07ca238667bc81919dfb5f72a43f0d57,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件67_警示卡片67_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5565,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件78_控制清單78_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.544637Z,2026-07-24T17:43:51.966539Z,1470,text/plain,file_00000000d11c81f5a72dd498cff3edf3,libfile_0a1212a1bc508191adb36854e1c9ce96,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件78_控制清單78_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5566,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件75_警示清單75_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.547339Z,2026-07-24T17:43:51.463044Z,1526,text/plain,file_00000000427881f5b021a788d0d1bca1,libfile_2cca406195f0819190772b27fbb3ee3a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件75_警示清單75_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5567,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件78_控制清單78_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.549424Z,2026-07-24T17:43:51.352819Z,1470,text/html,file_0000000031a4822f9d09c3fa307f13a1,libfile_04d912322ec881919eb6fd33ef6e1064,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件78_控制清單78_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5568,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件79_圖表清單79_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.552430Z,2026-07-24T17:43:52.204853Z,2117,text/html,file_00000000641881f5ba3b7b31b37197bf,libfile_f9f69e1d94ac819184eb0cf517addbf7,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件79_圖表清單79_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5569,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件74_匯率清單74_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.554479Z,2026-07-24T17:43:51.743331Z,2102,text/html,file_000000004718822fbf64884087ced396,libfile_3cc71d80f59c8191a2af35bb2caee2be,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件74_匯率清單74_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5570,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件70_控制卡片70_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.556755Z,2026-07-24T17:43:51.302879Z,1469,text/html,file_00000000d19481f59ff5662655648c79,libfile_26072017821881919d6ea6784ea86a24,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件70_控制卡片70_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5571,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件71_圖表卡片71_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.558800Z,2026-07-24T17:43:52.053602Z,2117,text/html,file_00000000735c81f5af6ee1f4a1c95a74,libfile_7bad164ca8588191b1d3556c40ba1b8e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件71_圖表卡片71_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5572,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件70_控制卡片70_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.583687Z,2026-07-24T17:43:52.724128Z,1469,text/plain,file_000000002bc8822fb0eefa1b90b06b8c,libfile_90a77c7f93fc8191a0bb528517fa3115,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件70_控制卡片70_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5573,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件72_版面卡片72_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.593333Z,2026-07-24T17:43:51.810940Z,1469,text/html,file_00000000bfb0822fa2bacc2aaea62c2f,libfile_7c944e2a71e08191af3349d73e80ad7a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件72_版面卡片72_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5574,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件76_新聞清單76_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.603000Z,2026-07-24T17:43:51.474714Z,1495,text/plain,file_00000000d12081f59f83c0ba5e694d29,libfile_148ccc4b10008191b46f825cce332531,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件76_新聞清單76_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5575,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件77_狀態清單77_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.606366Z,2026-07-24T17:43:52.249629Z,1527,text/html,file_00000000d2e8820cb4a97e7f6cbf99d8,libfile_f6498c1614b08191b381cebec8501937,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件77_狀態清單77_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5576,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件69_狀態卡片69_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.637121Z,2026-07-24T17:43:51.408717Z,1527,text/plain,file_000000000ee081f5bea0eae80e6f2861,libfile_f95fab9865b88191a97f9c6270a8ef16,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件69_狀態卡片69_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5577,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件71_圖表卡片71_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.640922Z,2026-07-24T17:43:52.511754Z,2117,text/plain,file_000000004ba481f5a2abe6c13759d1a5,libfile_a79ca59984508191ac02fc6ca920304e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件71_圖表卡片71_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5578,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件76_新聞清單76_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.644935Z,2026-07-24T17:43:51.860213Z,1495,text/html,file_00000000fcf481f5a112547a7ecf4cc2,libfile_3c2b327ff128819184a3c1d31ce6b2d1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件76_新聞清單76_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5579,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件73_指數清單73_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.694163Z,2026-07-24T17:43:51.971427Z,2116,text/html,file_0000000013e081f5acf1e8e90534934c,libfile_4f3a61900c4481918f6d8fa39b5caff7,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件73_指數清單73_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5580,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件77_狀態清單77_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.697091Z,2026-07-24T17:43:50.952861Z,1527,text/plain,file_000000000f7881f5b40594a4061d50d7,libfile_871a608637648191bd3897011315e4b2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件77_狀態清單77_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5581,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件75_警示清單75_20260114-234823_TPE_v01.html,2026-07-24T17:43:49.699850Z,2026-07-24T17:43:52.471637Z,1526,text/html,file_00000000a63c822f828e29b307577d6a,libfile_8e603f4dcb9c8191b5fd524e98c75806,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件75_警示清單75_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
